iter	RMSE
1667	67.76657463
1668	67.76420818
1669	67.74782565
1670	67.74097378
1671	67.71617904
1672	67.70996159
1673	67.69737856
1674	67.68478715
1675	67.67744575
1676	67.66482526
1677	67.65999263
1678	67.65012404
1679	67.64454764
1680	67.63176941
1681	67.625884
1682	67.60403403
1683	67.60112697
1684	67.59383389
1685	67.58719923
1686	67.57995955
1687	67.56552182
1688	67.55957678
1689	67.55311278
1690	67.53950533
1691	67.5265721
1692	67.52070507
1693	67.51216655
1694	67.49256148
1695	67.48761539
1696	67.47049035
1697	67.46387221
1698	67.45448887
1699	67.45101682
1700	67.43702271
1701	67.4286399
1702	67.42632989
1703	67.42333437
1704	67.41310717
1705	67.40464438
1706	67.39049927
1707	67.37928442
1708	67.37084973
1709	67.36700028
1710	67.359673
1711	67.34380467
1712	67.33753525
1713	67.33086444
1714	67.31964386
1715	67.31442818
1716	67.30827545
1717	67.29763184
1718	67.2869937
1719	67.26678254
1720	67.26375731
1721	67.25411243
1722	67.24434399
1723	67.24000106
1724	67.23702448
1725	67.2335683
1726	67.22805463
1727	67.22390325
1728	67.21839147
1729	67.21272058
1730	67.20095455
1731	67.19422998
1732	67.18888299
1733	67.18584518
1734	67.17601511
1735	67.1695837
1736	67.15866698
1737	67.14964622
1738	67.14272116
1739	67.13519329
1740	67.13074584
1741	67.12043139
1742	67.11600391
1743	67.10905962
1744	67.1047878
1745	67.10154611
1746	67.09824956
1747	67.09091424
1748	67.08576397
1749	67.07179355
1750	67.06356572
1751	67.05261375
1752	67.03867728
1753	67.03076201
1754	67.02055648
1755	67.00844175
1756	67.00182273
1757	66.99590443
1758	66.99126008
1759	66.98507346
1760	66.97563823
1761	66.97103041
1762	66.96608346
1763	66.95898653
1764	66.95657096
1765	66.95328488
1766	66.9448767
1767	66.93604373
1768	66.92889658
1769	66.91864009
1770	66.90983339
1771	66.90506525
1772	66.90000117
1773	66.89356848
1774	66.88844207
1775	66.88362334
1776	66.87726297
1777	66.86790871
1778	66.85702079
1779	66.84977061
1780	66.83869074
1781	66.83566736
1782	66.83370514
1783	66.82502742
1784	66.81358483
1785	66.80779668
1786	66.80372826
1787	66.78937855
1788	66.78302884
1789	66.77616687
1790	66.77393487
1791	66.7679202
1792	66.76502185
1793	66.7579453
1794	66.75196603
1795	66.7496458
1796	66.74410415
1797	66.74126169
1798	66.7240927
1799	66.71946611
1800	66.71616122
1801	66.71387692
1802	66.70413014
1803	66.69591617
1804	66.68463619
1805	66.67817363
1806	66.66771021
1807	66.65654309
1808	66.64295533
1809	66.62711871
1810	66.61881787
1811	66.61275066
1812	66.60471313
1813	66.58054325
1814	66.57686754
1815	66.56650741
1816	66.54961399
1817	66.54628607
1818	66.53493805
1819	66.52823814
1820	66.51385741
1821	66.50312391
1822	66.49117824
1823	66.48704858
1824	66.47789062
1825	66.4688263
1826	66.46437396
1827	66.45130656
1828	66.44452225
1829	66.43638511
1830	66.42898123
1831	66.42164942
1832	66.41043167
1833	66.40538147
1834	66.39704898
1835	66.38989661
1836	66.38317442
1837	66.37493748
1838	66.36118755
1839	66.35444419
1840	66.35204456
1841	66.3461874
1842	66.34088692
1843	66.33495889
1844	66.32826284
1845	66.32204779
1846	66.31791981
1847	66.31271925
1848	66.31107679
1849	66.29939849
1850	66.29601486
1851	66.28841211
1852	66.28371495
1853	66.27109399
1854	66.25722188
1855	66.24729233
1856	66.24064129
1857	66.22812825
1858	66.22290646
1859	66.21216545
1860	66.20851639
1861	66.20603064
1862	66.20493773
1863	66.1961214
1864	66.19007622
1865	66.18059886
1866	66.17453165
1867	66.1589431
1868	66.14789124
1869	66.14073588
1870	66.13519277
1871	66.12175624
1872	66.11711567
1873	66.11305229
1874	66.10539307
1875	66.09424258
1876	66.08661149
1877	66.08172303
1878	66.06772049
1879	66.06422828
1880	66.05750254
1881	66.04186907
1882	66.03341747
1883	66.02886301
1884	66.02438807
1885	66.02148296
1886	66.00715015
1887	66.0006554
1888	65.99720955
1889	65.9938243
1890	65.98598544
1891	65.97820716
1892	65.97416345
1893	65.96960484
1894	65.96542344
1895	65.96187506
1896	65.95704964
1897	65.95535928
1898	65.9441382
1899	65.92732833
1900	65.91972118
1901	65.90793577
1902	65.89212538
1903	65.88383831
1904	65.88030925
1905	65.8674588
1906	65.85616918
1907	65.84924898
1908	65.83682131
1909	65.82722062
1910	65.8189381
1911	65.81326316
1912	65.79336645
1913	65.78997932
1914	65.76768758
1915	65.76453124
1916	65.75924813
1917	65.7393981
1918	65.73728211
1919	65.73198783
1920	65.72929497
1921	65.72357378
1922	65.71867464
1923	65.71193931
1924	65.70927301
1925	65.69918571
1926	65.68865256
1927	65.6765298
1928	65.66813342
1929	65.65825479
1930	65.64698522
1931	65.64024373
1932	65.63686209
1933	65.63211544
1934	65.62436365
1935	65.62112533
1936	65.6073069
1937	65.60317685
1938	65.58175214
1939	65.57032936
1940	65.56728132
1941	65.55879105
1942	65.55314489
1943	65.54505436
1944	65.53879466
1945	65.52774659
1946	65.524203
1947	65.50944818
1948	65.50283099
1949	65.49326596
1950	65.48351684
1951	65.46942309
1952	65.46029874
1953	65.45388172
1954	65.44963326
1955	65.44200829
1956	65.43418273
1957	65.41938229
1958	65.39972437
1959	65.39588928
1960	65.38646382
1961	65.37810393
1962	65.36990678
1963	65.35229816
1964	65.34560853
1965	65.33954438
1966	65.33680937
1967	65.33155359
1968	65.32051095
1969	65.31894279
1970	65.3140949
1971	65.30321007
1972	65.29364232
1973	65.28916561
1974	65.28333448
1975	65.27536291
1976	65.26912884
1977	65.26481349
1978	65.25910558
1979	65.24650882
1980	65.23684084
1981	65.23283956
1982	65.2261463
1983	65.21481923
1984	65.20017412
1985	65.19276158
1986	65.18907937
1987	65.18039815
1988	65.17331933
1989	65.16930247
1990	65.16586028
1991	65.14643835
1992	65.14098456
1993	65.13612828
1994	65.13160132
1995	65.12774434
1996	65.11719524
1997	65.10806258
1998	65.10168875
1999	65.09612881
2000	65.09016914
2001	65.08194202
2002	65.08022364
2003	65.07255497
2004	65.06980686
2005	65.06487755
2006	65.05557645
2007	65.04668235
2008	65.03305183
2009	65.01923862
2010	65.01445248
2011	65.00702907
2012	64.99702284
2013	64.98792589
2014	64.97702456
2015	64.96530045
2016	64.95790002
2017	64.94807757
2018	64.941885
2019	64.9369749
2020	64.93258737
2021	64.92965891
2022	64.9241736
2023	64.91403531
2024	64.89552464
2025	64.88582234
2026	64.87565258
2027	64.87005122
2028	64.84921173
2029	64.83923434
2030	64.8302196
2031	64.82585414
2032	64.81888048
2033	64.81548856
2034	64.8055758
2035	64.79309211
2036	64.78362175
2037	64.77860389
2038	64.76937504
2039	64.76325874
2040	64.75853009
2041	64.75012294
2042	64.74586863
2043	64.73185428
2044	64.71982108
2045	64.717675
2046	64.71125678
2047	64.707268
2048	64.70214807
2049	64.69291542
2050	64.68470178
2051	64.67647612
2052	64.66729957
2053	64.65746397
2054	64.6550912
2055	64.64894766
2056	64.64432542
2057	64.6355856
2058	64.63204178
2059	64.62622856
2060	64.61483633
2061	64.60915803
2062	64.60459326
2063	64.59679173
2064	64.58334355
2065	64.57887546
2066	64.57472573
2067	64.5596207
2068	64.55803664
2069	64.54535872
2070	64.53946985
2071	64.53133917
2072	64.52379678
2073	64.51658704
2074	64.50880162
2075	64.50011948
2076	64.49129883
2077	64.47302135
2078	64.46585982
2079	64.45629222
2080	64.45431815
2081	64.44658744
2082	64.43494484
2083	64.42960813
2084	64.42012252
2085	64.41429951
2086	64.40992288
2087	64.404586
2088	64.39574192
2089	64.38631165
2090	64.37684104
2091	64.367248
2092	64.359814
2093	64.3528535
2094	64.34646443
2095	64.33887264
2096	64.33168653
2097	64.31622714
2098	64.30754833
2099	64.30339744
2100	64.29801097
2101	64.29533783
2102	64.28612841
2103	64.2810013
2104	64.2737042
2105	64.26293547
2106	64.25588991
2107	64.25455821
2108	64.25011118
2109	64.2422186
2110	64.23650281
2111	64.22791411
2112	64.20773819
2113	64.19663505
2114	64.19122121
2115	64.18844766
2116	64.18119749
2117	64.16619376
2118	64.16118338
2119	64.15575003
2120	64.14993012
2121	64.14545693
2122	64.13602876
2123	64.12565099
2124	64.11142104
2125	64.1056144
2126	64.10088556
2127	64.09553545
2128	64.08173123
2129	64.07447303
2130	64.06774709
2131	64.05605098
2132	64.04763064
2133	64.04050294
2134	64.03117643
2135	64.02438412
2136	64.0136676
2137	64.00675675
2138	64.00053915
2139	63.98938447
2140	63.98115074
2141	63.96655879
2142	63.95953629
2143	63.95159354
2144	63.94875703
2145	63.94168306
2146	63.93820752
2147	63.9330312
2148	63.92907623
2149	63.92023323
2150	63.91205534
2151	63.90219535
2152	63.89158133
2153	63.87822064
2154	63.87156801
2155	63.86876467
2156	63.86257433
2157	63.85663816
2158	63.85132681
2159	63.84486293
2160	63.83641497
2161	63.83064004
2162	63.82408744
2163	63.82022582
2164	63.81721234
2165	63.81089146
2166	63.79545164
2167	63.78725767
2168	63.77784778
2169	63.77241473
2170	63.77069646
2171	63.75622902
2172	63.74934193
2173	63.74346469
2174	63.73515929
2175	63.72664664
2176	63.71734192
2177	63.71139841
2178	63.6972916
2179	63.68612488
2180	63.67573558
2181	63.66936058
2182	63.66162716
2183	63.65781307
2184	63.64873283
2185	63.64399339
2186	63.63420551
2187	63.62970523
2188	63.62532094
2189	63.62117346
2190	63.61180409
2191	63.60738746
2192	63.60180335
2193	63.59702845
2194	63.58547071
2195	63.57222716
2196	63.5630299
2197	63.55973201
2198	63.55486256
2199	63.54842116
2200	63.54630329
2201	63.54353346
2202	63.5364458
2203	63.52613633
2204	63.52034916
2205	63.50791237
2206	63.5062925
2207	63.49992127
2208	63.49071434
2209	63.4852434
2210	63.47892226
2211	63.47195761
2212	63.46400958
2213	63.45289652
2214	63.44777284
2215	63.44002485
2216	63.42490935
2217	63.42018659
2218	63.40420595
2219	63.383548
2220	63.37945355
2221	63.37540678
2222	63.37327059
2223	63.36473209
2224	63.36017858
2225	63.35588304
2226	63.35192591
2227	63.34220495
2228	63.33493178
2229	63.33213453
2230	63.32691943
2231	63.31856794
2232	63.31480297
2233	63.29991382
2234	63.29309161
2235	63.28977416
2236	63.28265561
2237	63.27394554
2238	63.26688483
2239	63.26097236
2240	63.25682652
2241	63.25218037
2242	63.23956007
2243	63.23184391
2244	63.22326825
2245	63.21640709
2246	63.21121475
2247	63.20122454
2248	63.19252248
2249	63.18907803
2250	63.18305121
2251	63.17938231
2252	63.17591862
2253	63.16655271
2254	63.15874852
2255	63.15006342
2256	63.14323964
2257	63.13741632
2258	63.13389863
2259	63.12797547
2260	63.12373361
2261	63.11615387
2262	63.11025559
2263	63.10404993
2264	63.08660247
2265	63.08222699
2266	63.07556212
2267	63.07225517
2268	63.06386996
2269	63.05808432
2270	63.04991757
2271	63.04057899
2272	63.03208181
2273	63.02726301
2274	63.02459151
2275	63.01657891
2276	63.00632346
2277	62.99676185
2278	62.98648797
2279	62.98235803
2280	62.97415369
2281	62.97041499
2282	62.95719966
2283	62.94665996
2284	62.9427715
2285	62.93706238
2286	62.93572535
2287	62.93123712
2288	62.92238088
2289	62.9170236
2290	62.91195993
2291	62.90661973
2292	62.89893483
2293	62.89410745
2294	62.88285422
2295	62.87984519
2296	62.86600594
2297	62.85315627
2298	62.84804547
2299	62.84125627
2300	62.83786275
2301	62.82453314
2302	62.81408282
2303	62.80482816
2304	62.79688066
2305	62.79174745
2306	62.78816484
2307	62.78333661
2308	62.77607939
2309	62.77234345
2310	62.76190136
2311	62.75136099
2312	62.74469318
2313	62.73271358
2314	62.72847244
2315	62.72454145
2316	62.71477543
2317	62.70666726
2318	62.69494694
2319	62.69258718
2320	62.68777186
2321	62.67894638
2322	62.67304789
2323	62.66328441
2324	62.65559863
2325	62.64991166
2326	62.64542865
2327	62.63736198
2328	62.63475189
2329	62.62210717
2330	62.61063933
2331	62.60281613
2332	62.60061012
2333	62.58426356
2334	62.57927868
2335	62.5720175
2336	62.5626159
2337	62.54952491
2338	62.53901429
2339	62.53652024
2340	62.52750369
2341	62.52053594
2342	62.51739886
2343	62.5145351
2344	62.51308395
2345	62.51060306
2346	62.50633838
2347	62.49404843
2348	62.4864374
2349	62.47860497
2350	62.47412591
2351	62.46597266
2352	62.46179817
2353	62.45316472
2354	62.45129076
2355	62.447747
2356	62.44058788
2357	62.43421203
2358	62.43110541
2359	62.42317989
2360	62.41628682
2361	62.40865222
2362	62.40406448
2363	62.40009351
2364	62.38531143
2365	62.37331932
2366	62.36153161
2367	62.35373189
2368	62.34827937
2369	62.33926996
2370	62.33359311
2371	62.32879918
2372	62.3230018
2373	62.31946774
2374	62.30744921
2375	62.29890794
2376	62.29213732
2377	62.28921319
2378	62.27639709
2379	62.27041883
2380	62.26563487
2381	62.2527542
2382	62.24671792
2383	62.24243726
2384	62.23406368
2385	62.22601323
2386	62.22487234
2387	62.213103
2388	62.20646233
2389	62.20276101
2390	62.19237557
2391	62.18097119
2392	62.1735386
2393	62.16173921
2394	62.15515919
2395	62.14284933
2396	62.13428755
2397	62.12860637
2398	62.12428075
2399	62.11992868
2400	62.11661462
2401	62.10674571
2402	62.10484622
2403	62.10077266
2404	62.09481785
2405	62.09167694
2406	62.08183687
2407	62.07715683
2408	62.07077693
2409	62.06602047
2410	62.05713056
2411	62.0430525
2412	62.03574749
2413	62.03288908
2414	62.02598924
2415	62.01300516
2416	62.00432748
2417	61.99712422
2418	61.99295255
2419	61.98061959
2420	61.97651154
2421	61.96522036
2422	61.9566788
2423	61.94266955
2424	61.93796867
2425	61.93434038
2426	61.92930383
2427	61.91766679
2428	61.91410166
2429	61.91250575
2430	61.90323233
2431	61.9006487
2432	61.89529415
2433	61.8928308
2434	61.87674817
2435	61.86820462
2436	61.86142312
2437	61.85429267
2438	61.84896515
2439	61.84584471
2440	61.83441176
2441	61.82511175
2442	61.81962388
2443	61.81781813
2444	61.81594155
2445	61.80964916
2446	61.79821854
2447	61.79238089
2448	61.78266048
2449	61.77873462
2450	61.77196036
2451	61.76593679
2452	61.75676182
2453	61.75516268
2454	61.75049282
2455	61.73556441
2456	61.73119219
2457	61.72575596
2458	61.72384757
2459	61.71382049
2460	61.70790283
2461	61.70656348
2462	61.69163647
2463	61.68200525
2464	61.67128403
2465	61.65482066
2466	61.64505289
2467	61.64144125
2468	61.63392109
2469	61.6266913
2470	61.61871084
2471	61.61559651
2472	61.60908828
2473	61.59568461
2474	61.58714489
2475	61.5819666
2476	61.57817894
2477	61.57461567
2478	61.56260685
2479	61.55895004
2480	61.54776253
2481	61.54416856
2482	61.54101603
2483	61.5372392
2484	61.53577425
2485	61.52664606
2486	61.51887517
2487	61.51548883
2488	61.50778719
2489	61.49973468
2490	61.49605344
2491	61.49269456
2492	61.48324943
2493	61.47566239
2494	61.47452463
2495	61.47083345
2496	61.4608793
2497	61.44528251
2498	61.43225268
2499	61.42359092
2500	61.41828369
2501	61.41294676
2502	61.40351418
2503	61.39846641
2504	61.39427756
2505	61.39313236
2506	61.38932328
2507	61.38497279
2508	61.38192028
2509	61.37499184
2510	61.35756007
2511	61.34851699
2512	61.34463146
2513	61.34109479
2514	61.33554917
2515	61.33161036
2516	61.32276216
2517	61.32084401
2518	61.31238802
2519	61.30610844
2520	61.30372135
2521	61.29673246
2522	61.29426472
2523	61.28614867
2524	61.28186712
2525	61.27680467
2526	61.27140748
2527	61.26327768
2528	61.25835877
2529	61.252459
2530	61.24837863
2531	61.24703868
2532	61.23779572
2533	61.23280318
2534	61.23187398
2535	61.21822763
2536	61.21069789
2537	61.20967898
2538	61.20577825
2539	61.2030938
2540	61.19100797
2541	61.18754038
2542	61.18346799
2543	61.18029948
2544	61.17532345
2545	61.16991801
2546	61.16764307
2547	61.16273008
2548	61.15784159
2549	61.14991267
2550	61.14533427
2551	61.13724887
2552	61.13043245
2553	61.12171569
2554	61.11818072
2555	61.11301988
2556	61.10850574
2557	61.09685766
2558	61.09152346
2559	61.0863268
2560	61.0797757
2561	61.07558776
2562	61.06990812
2563	61.06720995
2564	61.06356285
2565	61.05936231
2566	61.05717334
2567	61.05282752
2568	61.04891235
2569	61.04476136
2570	61.04271618
2571	61.02958709
2572	61.02023199
2573	61.01017363
2574	61.0017476
2575	60.99730467
2576	60.99062482
2577	60.98488642
2578	60.97530667
2579	60.96764527
2580	60.96608395
2581	60.96375905
2582	60.96134091
2583	60.95717976
2584	60.95312912
2585	60.94865384
2586	60.9437844
2587	60.9374761
2588	60.93337996
2589	60.92734922
2590	60.92483847
2591	60.91957625
2592	60.91618764
2593	60.90849416
2594	60.90588675
2595	60.89012908
2596	60.88616354
2597	60.87884143
2598	60.87354165
2599	60.86768532
2600	60.85984762
2601	60.85731277
2602	60.85325551
2603	60.8450824
2604	60.83179783
2605	60.82884911
2606	60.82221872
2607	60.81893597
2608	60.81162258
2609	60.80944279
2610	60.80661572
2611	60.80437385
2612	60.80071442
2613	60.79690709
2614	60.78886217
2615	60.78337194
2616	60.76746312
2617	60.76146341
2618	60.75767204
2619	60.75455143
2620	60.75116659
2621	60.74502631
2622	60.74003565
2623	60.73301912
2624	60.72992346
2625	60.72800768
2626	60.72567626
2627	60.71912534
2628	60.71470781
2629	60.71192598
2630	60.71107105
2631	60.70896838
2632	60.70521622
2633	60.70387908
2634	60.70080899
2635	60.68493477
2636	60.67787021
2637	60.67344073
2638	60.67114716
2639	60.66385661
2640	60.66010105
2641	60.65455808
2642	60.64940768
2643	60.64405788
2644	60.6361219
2645	60.62324343
2646	60.62189029
2647	60.61810389
2648	60.61142047
2649	60.59475972
2650	60.59137076
2651	60.5835139
2652	60.57592072
2653	60.57308445
2654	60.56340289
2655	60.55957887
2656	60.55510008
2657	60.54997957
2658	60.53860978
2659	60.53310286
2660	60.53019455
2661	60.52621938
2662	60.52344003
2663	60.51482423
2664	60.50842587
2665	60.50635261
2666	60.49551164
2667	60.48656761
2668	60.48450322
2669	60.47964691
2670	60.46792601
2671	60.46306459
2672	60.46047796
2673	60.45748126
2674	60.45050166
2675	60.44252876
2676	60.4403202
2677	60.43545351
2678	60.4317403
2679	60.42690271
2680	60.42159549
2681	60.41361178
2682	60.4064131
2683	60.39889886
2684	60.39688019
2685	60.38784512
2686	60.38163019
2687	60.37474874
2688	60.36695553
2689	60.3614211
2690	60.35726357
2691	60.35101823
2692	60.34488233
2693	60.34022078
2694	60.33393431
2695	60.32836291
2696	60.3255212
2697	60.32198255
2698	60.316949
2699	60.31245699
2700	60.30560643
2701	60.29589023
2702	60.29211085
2703	60.28416911
2704	60.281328
2705	60.27154754
2706	60.26826036
2707	60.25618193
2708	60.24425981
2709	60.23860894
2710	60.23046622
2711	60.22637167
2712	60.22359302
2713	60.22033101
2714	60.21326133
2715	60.21190136
2716	60.20112483
2717	60.19106885
2718	60.18603781
2719	60.16932246
2720	60.16258097
2721	60.15669932
2722	60.1522183
2723	60.14783054
2724	60.14591878
2725	60.13930446
2726	60.1329562
2727	60.12149764
2728	60.11399408
2729	60.10855418
2730	60.10121207
2731	60.09603315
2732	60.08976763
2733	60.08237299
2734	60.07606312
2735	60.07535892
2736	60.0609201
2737	60.05616597
2738	60.05405455
2739	60.04479311
2740	60.04216993
2741	60.03901576
2742	60.02870112
2743	60.02745989
2744	60.02165993
2745	60.01529702
2746	60.00891463
2747	60.00592827
2748	59.99959683
2749	59.98640202
2750	59.9807873
2751	59.97797901
2752	59.96864605
2753	59.9587859
2754	59.95120409
2755	59.94372267
2756	59.93252576
2757	59.92219787
2758	59.91661819
2759	59.90493707
2760	59.89774913
2761	59.89157607
2762	59.887479
2763	59.88374695
2764	59.8742937
2765	59.86861198
2766	59.86297407
2767	59.85945835
2768	59.84934161
2769	59.84645522
2770	59.84565751
2771	59.84106752
2772	59.8379253
2773	59.83135781
2774	59.82760099
2775	59.82048115
2776	59.81579597
2777	59.80689252
2778	59.80505962
2779	59.79489468
2780	59.78278074
2781	59.77593367
2782	59.76797881
2783	59.76257105
2784	59.75470392
2785	59.74482859
2786	59.74009085
2787	59.72832289
2788	59.72004948
2789	59.70784656
2790	59.70566726
2791	59.6958098
2792	59.68711774
2793	59.68280955
2794	59.67778119
2795	59.67357279
2796	59.66769626
2797	59.66334853
2798	59.65665588
2799	59.65061737
2800	59.64719342
2801	59.62791577
2802	59.61820078
2803	59.61674925
2804	59.60895573
2805	59.60408657
2806	59.58738758
2807	59.5819324
2808	59.57772781
2809	59.57099234
2810	59.56524555
2811	59.56151725
2812	59.55860488
2813	59.55323314
2814	59.54485664
2815	59.54230042
2816	59.53401481
2817	59.52534104
2818	59.5142358
2819	59.50732725
2820	59.50162347
2821	59.49686723
2822	59.48309133
2823	59.47540406
2824	59.4660835
2825	59.46238853
2826	59.46028429
2827	59.45338354
2828	59.44805046
2829	59.44353223
2830	59.43458744
2831	59.42068146
2832	59.41790755
2833	59.41420344
2834	59.41273385
2835	59.39922002
2836	59.39534272
2837	59.38598815
2838	59.37586989
2839	59.37390006
2840	59.36745786
2841	59.35939952
2842	59.35633062
2843	59.3495991
2844	59.34073575
2845	59.33672178
2846	59.32730798
2847	59.3166056
2848	59.30789598
2849	59.30495515
2850	59.30005824
2851	59.29563904
2852	59.28880646
2853	59.28063175
2854	59.27713247
2855	59.27002524
2856	59.26567437
2857	59.25774625
2858	59.25354929
2859	59.24740126
2860	59.24596745
2861	59.23950273
2862	59.23098636
2863	59.22646195
2864	59.22029047
2865	59.21629081
2866	59.20725354
2867	59.20001245
2868	59.19634957
2869	59.19524025
2870	59.1889472
2871	59.18583382
2872	59.17987966
2873	59.17279474
2874	59.16591414
2875	59.15951739
2876	59.15551299
2877	59.1388865
2878	59.13149494
2879	59.1262719
2880	59.11978695
2881	59.11605291
2882	59.10807021
2883	59.10293036
2884	59.09768763
2885	59.09285708
2886	59.08843674
2887	59.08248258
2888	59.07657627
2889	59.07247208
2890	59.0603942
2891	59.05815663
2892	59.04872873
2893	59.03775832
2894	59.03506841
2895	59.03089448
2896	59.0226597
2897	59.01863616
2898	59.00093369
2899	58.99296779
2900	58.98477281
2901	58.98065101
2902	58.97790532
2903	58.97605455
2904	58.96835421
2905	58.95578346
2906	58.94552203
2907	58.94265722
2908	58.93442461
2909	58.92756853
2910	58.92310011
2911	58.90914171
2912	58.90706449
2913	58.89831529
2914	58.8888109
2915	58.88596305
2916	58.87790964
2917	58.87294655
2918	58.87075384
2919	58.86863515
2920	58.86446714
2921	58.85702104
2922	58.85189194
2923	58.84771705
2924	58.83984979
2925	58.83634275
2926	58.83045722
2927	58.82691988
2928	58.8231533
2929	58.81828445
2930	58.81349643
2931	58.8096779
2932	58.80318406
2933	58.79683135
2934	58.78577986
2935	58.78401082
2936	58.78046201
2937	58.77590613
2938	58.76939045
2939	58.76228555
2940	58.7567071
2941	58.75090439
2942	58.74338731
2943	58.73780888
2944	58.73349765
2945	58.72885468
2946	58.71229762
2947	58.70558337
2948	58.70161389
2949	58.69850336
2950	58.69023966
2951	58.68093049
2952	58.67565534
2953	58.67369687
2954	58.67064665
2955	58.65842809
2956	58.6435552
2957	58.63578465
2958	58.63154785
2959	58.62433327
2960	58.6197772
2961	58.61364059
2962	58.61034999
2963	58.60166182
2964	58.60039634
2965	58.59848316
2966	58.59051767
2967	58.58577405
2968	58.57566072
2969	58.57361017
2970	58.57194547
2971	58.56021138
2972	58.55935081
2973	58.55865613
2974	58.5530784
2975	58.54582871
2976	58.54013327
2977	58.53721093
2978	58.5283324
2979	58.51663863
2980	58.51381016
2981	58.50160741
2982	58.48762955
2983	58.48494293
2984	58.48001126
2985	58.47805835
2986	58.45720076
2987	58.44983501
2988	58.44628022
2989	58.4422613
2990	58.43968568
2991	58.43665986
2992	58.42570593
2993	58.42299464
2994	58.42014733
2995	58.41884391
2996	58.41491361
2997	58.4142817
2998	58.41220955
2999	58.40729203
3000	58.4006272
3001	58.39713453
3002	58.39187165
3003	58.38048913
3004	58.37769705
3005	58.37339588
3006	58.36882895
3007	58.36241439
3008	58.35321889
3009	58.3488234
3010	58.33618697
3011	58.33095034
3012	58.32696044
3013	58.3217187
3014	58.31613643
3015	58.30602584
3016	58.30159305
3017	58.29601783
3018	58.28491897
3019	58.27920417
3020	58.27138042
3021	58.26656094
3022	58.26196526
3023	58.25941786
3024	58.25456286
3025	58.25181215
3026	58.24637598
3027	58.23511774
3028	58.23425371
3029	58.22561793
3030	58.20903926
3031	58.20403741
3032	58.20063112
3033	58.19163924
3034	58.18591695
3035	58.18342231
3036	58.17716633
3037	58.16844582
3038	58.16294554
3039	58.15667758
3040	58.14942505
3041	58.14154733
3042	58.13927352
3043	58.1304271
3044	58.12649643
3045	58.1243749
3046	58.11036796
3047	58.10229603
3048	58.0945431
3049	58.08075607
3050	58.07545592
3051	58.07382156
3052	58.06863927
3053	58.06159484
3054	58.05334434
3055	58.04697933
3056	58.04087569
3057	58.03235806
3058	58.02169749
3059	58.01807179
3060	58.00686012
3061	58.00488472
3062	58.00054602
3063	57.99444039
3064	57.98433379
3065	57.97872536
3066	57.97307769
3067	57.96170372
3068	57.95459326
3069	57.94734016
3070	57.94005191
3071	57.93833378
3072	57.92695222
3073	57.92485225
3074	57.91410766
3075	57.91234695
3076	57.90297546
3077	57.90148892
3078	57.89915971
3079	57.89637287
3080	57.88847071
3081	57.88235046
3082	57.87412712
3083	57.86408261
3084	57.85980788
3085	57.85257494
3086	57.8413962
3087	57.83857147
3088	57.83121853
3089	57.82046152
3090	57.81792811
3091	57.80079963
3092	57.79063929
3093	57.78415169
3094	57.77936753
3095	57.77195692
3096	57.76977424
3097	57.76354352
3098	57.75663443
3099	57.75451728
3100	57.75032408
3101	57.74425689
3102	57.73995878
3103	57.73761353
3104	57.73154093
3105	57.72406361
3106	57.72000511
3107	57.71619676
3108	57.71374405
3109	57.70619802
3110	57.7012511
3111	57.69527705
3112	57.69417748
3113	57.69080831
3114	57.68748228
3115	57.67517849
3116	57.67080536
3117	57.6676523
3118	57.66500507
3119	57.65913568
3120	57.64746761
3121	57.64268217
3122	57.63168393
3123	57.62513018
3124	57.61981836
3125	57.6180008
3126	57.61483616
3127	57.61202764
3128	57.59912759
3129	57.59564216
3130	57.58680867
3131	57.58188936
3132	57.57670316
3133	57.57139681
3134	57.56553375
3135	57.56087091
3136	57.55498681
3137	57.54800889
3138	57.54367983
3139	57.53734414
3140	57.53335088
3141	57.52972706
3142	57.52421034
3143	57.51999862
3144	57.51266711
3145	57.50889666
3146	57.49653355
3147	57.49038277
3148	57.48290404
3149	57.47480073
3150	57.46696802
3151	57.46090829
3152	57.45876974
3153	57.45380254
3154	57.45320965
3155	57.44859187
3156	57.44717053
3157	57.44364974
3158	57.44149275
3159	57.43423769
3160	57.42073957
3161	57.41899366
3162	57.41492246
3163	57.40757831
3164	57.40068976
3165	57.39876734
3166	57.39234643
3167	57.39018246
3168	57.38342817
3169	57.37921465
3170	57.37025339
3171	57.36580194
3172	57.36068341
3173	57.35386605
3174	57.35035445
3175	57.34320644
3176	57.33838238
3177	57.3285096
3178	57.32608919
3179	57.31860722
3180	57.31499001
3181	57.308941
3182	57.30154904
3183	57.29857749
3184	57.29520724
3185	57.29157087
3186	57.28498256
3187	57.28334734
3188	57.28222052
3189	57.2748718
3190	57.26710808
3191	57.26247818
3192	57.25798195
3193	57.2531104
3194	57.24954206
3195	57.24410323
3196	57.24220953
3197	57.23117759
3198	57.22832975
3199	57.22336537
3200	57.21761897
3201	57.2127357
3202	57.20584552
3203	57.20135249
3204	57.19788683
3205	57.19709112
3206	57.19462674
3207	57.18908757
3208	57.17871524
3209	57.17284547
3210	57.16778998
3211	57.16272647
3212	57.15240109
3213	57.14830717
3214	57.14710344
3215	57.14231481
3216	57.13389284
3217	57.12928353
3218	57.12695467
3219	57.1211893
3220	57.11738152
3221	57.11024259
3222	57.10695358
