,Total Activated Balancing Energy UP (MWh),Total Activated Balancing Energy Down (MWh),Total Activated Balancing Energy (MWh),Imbalance Price  (€/MWh),mFRR Price UP (€/MWh),mFRR Price Down (€/MWh),Uplift Account 1 (€/MWh),Uplift Account 2 (€/MWh),Uplift Account 3 (€/MWh),Unnamed: 13,Unnamed: 14
2022-04-25 19:15:00,62.26282,85.60235,-23.33953,187.5023518,343.3,189.01,8.04088445,0.42970912,10.62832318,,
2022-04-25 19:30:00,102.26708,70.57195,31.69513,344.1910319,343.3,189.01,8.31958128,0.91217864,9.04095747,,
2022-04-25 19:45:00,109.98962,56.49498,53.49464,345.1220756,345.1,171.99,7.93936491,0.90573893,8.62373666,,
2022-04-25 20:00:00,67.99398,70.53404,-2.54006,166.7514322,345.1,171.99,7.46113902,1.4628484,10.26336845,,
2022-04-25 20:15:00,79.07205,77.9522,1.11985,345.4619508,345.1,171.99,7.9682808,1.47598552,11.98144852,,
2022-04-25 20:30:00,62.89751,70.86261,-7.9651,168.0623815,345.1,171.99,7.45807899,1.35165323,9.64819286,,
2022-04-25 20:45:00,69.45662,89.92581,-20.46919,169.8590523,345.1,171.99,7.71377892,1.3354772,10.29964019,,
2022-04-25 21:00:00,88.70361,80.84843,7.85518,343.5367395,343.3,181.01,8.79130443,1.05249594,16.10467026,,
2022-04-25 21:15:00,27.32904,56.11115,-28.78211,179.8510861,343.3,189.01,8.07412825,1.07659166,3.41180388,,
2022-04-25 21:30:00,28.251,74.78114,-46.53014,138.9325684,343.3,188.26,7.41591464,1.44980141,5.12870537,,
2022-04-25 21:45:00,27.08742,93.93522,-66.8478,138.9718249,343.3,181.01,7.38752914,1.35717653,4.39028525,,
2022-04-25 22:00:00,131.76341,121.68164,10.08177,343.4276231,343.3,5.06,9.35383187,1.80142373,41.61773503,,
2022-04-25 22:15:00,56.9959,58.94667,-1.95077,186.3499999,343.3,186.35,8.14511967,1.83087103,7.98369827,,
2022-04-25 22:30:00,50.77503,72.75152,-21.97649,117.5383942,343.4,181.01,6.93033719,1.96077697,11.16077513,,
2022-04-25 22:45:00,55.42366,94.17728,-38.75362,131.133863,343.4,181.0,7.23380134,1.89709374,11.76949773,,
2022-04-25 23:00:00,57.19427,73.63693,-16.44266,0.0,343.4,0.0,6.45928601,2.46467368,20.33561224,,
2022-04-25 23:15:00,53.07316,65.29051,-12.21735,90.63807286,343.5,153.18,6.83575596,2.51373649,13.97580341,,
2022-04-25 23:30:00,54.06426,73.82301,-19.75875,0.0,343.5,0.0,6.749686,2.46722473,20.09067141,,
2022-04-25 23:45:00,52.94524,87.80968,-34.86444,0.0,343.5,0.0,6.87345629,2.48286556,20.03561671,,
2022-04-26 00:00:00,5.31354,80.42875,-75.11521,0.02,347.81,0.02,9.13401063,0.41008355,2.06729354,,
2022-04-26 00:15:00,8.94524,81.94324,-72.998,0.02,347.81,0.02,9.30210847,0.42295556,3.5430753,,
2022-04-26 00:30:00,8.12465,104.03719,-95.91254,0.02,347.81,0.02,9.19907688,0.41432875,3.18193184,,
2022-04-26 00:45:00,6.78446,135.38465,-128.60019,0.02,347.81,0.02,8.94596388,0.39273436,2.58310986,,
2022-04-26 01:00:00,33.75,137.38618,-103.63618,0.02,347.81,0.02,9.11167334,0.51314929,12.89976732,,
2022-04-26 01:15:00,37.87349,125.87268,-87.99919,0.02,347.81,0.02,9.14206834,0.51263318,14.5253068,,
2022-04-26 01:30:00,16.6142,140.67344,-124.05924,0.02,347.81,0.02,9.20367574,0.51635735,6.41525149,,
2022-04-26 01:45:00,19.97468,128.3451,-108.37042,0.02,347.81,0.02,9.26521377,0.5122312,7.76492869,,
2022-04-26 02:00:00,48.7536,138.62529,-89.87169,60.0,347.81,60.0,7.93805164,0.58875571,15.4761386,,
2022-04-26 02:15:00,39.16724,121.60146,-82.43422,0.0,347.81,0.0,8.59544664,0.60796486,15.81895002,,
2022-04-26 02:30:00,42.70013,122.36289,-79.66276,5.0,347.81,5.0,8.6175085,0.56252873,17.0820937,,
2022-04-26 02:45:00,41.92969,122.53326,-80.60357,5.0,347.81,5.0,8.64215852,0.56258641,16.80911362,,
2022-04-26 03:00:00,43.4565,122.72172,-79.26522,0.0,347.81,0.0,8.32441536,0.63255407,17.67759075,,
2022-04-26 03:15:00,43.98784,111.7082,-67.72036,5.0,347.81,5.0,8.28141798,0.63044518,17.56395262,,
2022-04-26 03:30:00,34.97087,109.71031,-74.73944,5.0,347.81,5.0,8.26347358,0.63970884,13.94000493,,
2022-04-26 03:45:00,33.7516,100.85469,-67.10309,5.0,347.81,5.0,8.21611963,0.63379228,13.36815952,,
2022-04-26 04:00:00,16.85161,112.20492,-95.35331,0.02,347.81,0.02,8.51694715,0.51852558,6.69357189,,
2022-04-26 04:15:00,17.97132,112.16647,-94.19515,0.02,347.81,0.02,8.44602894,0.51420699,7.07924442,,
2022-04-26 04:30:00,23.94808,113.3262,-89.37812,0.02,347.81,0.02,8.32957753,0.53239931,9.30380465,,
2022-04-26 04:45:00,31.93504,102.15174,-70.2167,0.02,347.81,0.02,8.17708777,0.52265291,12.1811338,,
2022-04-26 05:00:00,17.11681,112.05707,-94.94026,0.02,347.81,0.02,8.57096266,0.64498057,6.50095572,,
2022-04-26 05:15:00,11.3642,105.77618,-94.41198,0.02,347.81,0.02,8.63329885,0.65106915,4.34751059,,
2022-04-26 05:30:00,12.5,107.87987,-95.37987,0.02,347.81,0.02,8.5915615,1.01745701,4.75903743,,
2022-04-26 05:45:00,20.60345,74.45754,-53.85409,0.02,347.81,0.02,8.32205396,0.99172726,7.60172762,,
2022-04-26 06:00:00,23.10386,112.70302,-89.59916,128.4286864,347.81,131.11,8.44798506,0.80530149,3.38176683,,
2022-04-26 06:15:00,36.99557,111.85707,-74.8615,188.474613,347.81,188.87,7.97137527,0.78947008,5.294109,,
2022-04-26 06:30:00,61.75029,119.96554,-58.21525,188.5523129,347.81,188.87,8.13957437,0.73685135,9.10758338,,
2022-04-26 06:45:00,23.88851,105.38751,-81.499,142.9858909,346.01,188.87,8.00626186,0.73703678,4.25169252,,
2022-04-26 07:00:00,55.42876,102.88069,-47.45193,135.4836949,346.01,135.49,8.29721827,0.39181514,10.82930263,,
2022-04-26 07:15:00,45.49232,104.44568,-58.95336,145.8321256,346.01,188.87,8.44845573,0.38065581,7.95846138,,
2022-04-26 07:30:00,48.10553,116.29228,-68.18675,144.7283858,346.01,181.01,7.60916057,0.40714421,8.37451714,,
2022-04-26 07:45:00,21.92511,123.03201,-101.1069,142.4653785,346.01,181.01,7.53295231,0.38790256,4.37334492,,
2022-04-26 08:00:00,53.25525,104.07245,-50.8172,93.28002609,346.11,135.29,7.68379578,1.09679879,5.80582638,,
2022-04-26 08:15:00,60.37459,65.8456,-5.47101,105.7270702,346.11,189.01,7.35417438,1.09277672,10.94917517,,
2022-04-26 08:30:00,37.70377,70.9416,-33.23783,114.837576,346.11,210.8,7.08404912,1.01111945,7.15970035,,
2022-04-26 08:45:00,39.63552,96.02846,-56.39294,138.62521,346.11,188.87,6.81709474,0.97986825,5.85719545,,
2022-04-26 09:00:00,25.77866,102.87058,-77.09192,57.53444344,346.11,189.01,6.63917359,0.28573252,2.2010172,,
2022-04-26 09:15:00,26.13174,128.27877,-102.14703,60.4063664,346.01,181.01,6.57860476,0.2546523,2.47657134,,
2022-04-26 09:30:00,36.29134,65.41957,-29.12823,150.2982628,262.34,181.01,6.46387922,0.6201184,0.96624148,,
2022-04-26 09:45:00,35.58288,67.56604,-31.98316,156.5010308,262.34,189.0,6.52842235,0.59403108,0.97643705,,
2022-04-26 10:00:00,55.18475,53.86834,1.31641,261.5757431,257.78,172.86,6.7901303,0.314858,0.72294153,,
2022-04-26 10:15:00,49.7261,35.88163,13.84447,259.9495669,257.78,0.0,6.22677947,0.31020945,3.2978248,,
2022-04-26 10:30:00,27.29224,53.51715,-26.22491,160.2732302,316.8,172.86,6.65091032,0.35090071,1.5496218,,
2022-04-26 10:45:00,34.53869,46.84815,-12.30946,165.6149579,316.8,172.86,6.57014519,0.34830702,0.84783342,,
2022-04-26 11:00:00,82.65454,4.65307,78.00147,317.9278879,316.8,0.0,6.05938595,0.96273184,1.33220655,,
2022-04-26 11:15:00,66.14033,21.66422,44.47611,316.7999999,316.8,0.0,5.91332144,0.97768214,5.13285347,,
2022-04-26 11:30:00,62.04283,34.32845,27.71438,316.7999999,316.8,168.24,5.68312772,0.70259416,3.97653921,,
2022-04-26 11:45:00,57.93262,38.21014,19.72248,316.8385298,316.8,168.24,5.72612589,0.70145999,3.39503136,,
2022-04-26 12:00:00,55.78985,38.23593,17.55392,320.8925096,316.8,162.77,4.78395669,1.70282831,6.11790626,,
2022-04-26 12:15:00,56.10976,28.5217,27.58806,346.1099999,346.11,0.0,4.44646277,1.68449396,11.09707545,,
2022-04-26 12:30:00,32.45654,37.80634,-5.3498,145.6556452,316.8,162.77,6.85046966,1.3066349,6.4452936,,
2022-04-26 12:45:00,34.59454,28.61028,5.98426,318.5635487,316.8,162.87,4.67054038,1.18713799,8.36345351,,
2022-04-26 13:00:00,64.73401,29.62768,35.10633,321.0470162,316.8,0.0,4.00029766,0.95437169,8.4042884,,
2022-04-26 13:15:00,36.60804,32.97025,3.63779,327.6782802,316.8,0.1,4.65642152,0.96602219,7.86622995,,
2022-04-26 13:30:00,25.45724,42.85267,-17.39543,0.1,316.8,0.1,10.49977834,0.99067548,6.03383229,,
2022-04-26 13:45:00,25.2963,34.93846,-9.64216,156.8061785,316.8,189.0,7.52681442,1.01092167,5.91064786,,
2022-04-26 14:00:00,25.50389,34.21844,-8.71455,157.5518803,316.8,189.0,7.09316728,0.96799345,3.56317994,,
2022-04-26 14:15:00,25.66985,34.03489,-8.36504,158.8453504,316.8,189.0,7.09775961,0.97656779,4.12368047,,
2022-04-26 14:30:00,15.31746,27.36222,-12.04476,155.0521191,235.27,155.53,7.23470866,0.47762979,3.62771023,,
2022-04-26 14:45:00,15.32062,33.32705,-18.00643,154.1973625,235.27,155.53,7.19848735,0.48226578,3.91193403,,
2022-04-26 15:00:00,11.56614,24.29913,-12.73299,163.2854235,345.21,170.93,6.45316309,0.44254432,5.79819886,,
2022-04-26 15:15:00,12.16677,24.37028,-12.20351,163.8415417,345.21,170.93,6.53447059,0.44493122,3.70871926,,
2022-04-26 15:30:00,25.28294,16.74848,8.53446,326.3057155,239.05,170.93,5.05944216,0.49733939,3.05016031,,
2022-04-26 15:45:00,32.60059,13.69032,18.91027,262.4376753,258.0,0.0,5.46256081,0.50927351,3.48996898,,
2022-04-26 16:00:00,11.97621,48.52064,-36.54443,0.0,241.2,0.0,6.95817698,0.42953117,2.93612109,,
2022-04-26 16:15:00,12.9447,37.85847,-24.91377,0.0,241.2,0.0,7.00985227,0.43272071,3.22482819,,
2022-04-26 16:30:00,83.86941,28.52589,55.34352,309.4912173,281.77,0.0,6.38920944,0.43731258,7.39893073,,
2022-04-26 16:45:00,108.36636,21.79116,86.5752,301.6240257,281.77,0.0,5.87644942,0.43632513,4.22451304,,
2022-04-26 17:00:00,50.22078,84.542,-34.32122,0.0,244.0,0.0,6.27871379,0.59853417,11.91966094,,
2022-04-26 17:15:00,13.31801,64.44327,-51.12526,0.0,244.0,0.0,6.26544712,0.59505154,3.11109765,,
2022-04-26 17:30:00,57.52569,63.26179,-5.7361,0.0,257.78,0.0,6.25910652,0.47127492,12.5511152,,
2022-04-26 17:45:00,83.30167,66.98122,16.32045,267.2632847,257.8,0.0,5.57908972,0.46920066,16.26846049,,
2022-04-26 18:00:00,82.09345,115.14065,-33.0472,124.4342766,351.11,131.79,6.44891296,0.46568369,14.00853932,,
2022-04-26 18:15:00,51.15626,50.61948,0.53678,330.1491506,0.0,188.87,5.95728301,0.46788446,4.55256435,,
2022-04-26 18:30:00,78.78233,39.2481,39.53423,334.8490893,236.2,0.0,6.17651144,0.82444932,9.61960368,,
2022-04-26 18:45:00,112.20209,35.67306,76.52903,346.4346429,346.01,0.0,6.15519709,0.81073389,10.05174324,,
2022-04-26 19:00:00,12.37538,86.05439,-73.67901,131.5094993,346.01,131.59,7.3181207,2.04619716,-3.44173423,,
2022-04-26 19:15:00,50.60053,66.69988,-16.09935,182.2815901,346.01,192.94,7.41742153,2.00980105,2.68218805,,
2022-04-26 19:30:00,106.31206,46.88539,59.42667,346.7094584,346.01,210.9,8.20041322,2.13222274,5.65241965,,
2022-04-26 19:45:00,118.96872,44.77002,74.1987,346.6319427,346.01,211.0,8.55270453,2.09822496,4.80457642,,
2022-04-26 20:00:00,84.46133,80.55483,3.9065,346.7569331,346.01,192.94,9.10959421,2.11907332,9.98892649,,
2022-04-26 20:15:00,77.31287,104.20894,-26.89607,139.2591362,346.01,189.01,8.33774572,2.14983142,11.61922762,,
2022-04-26 20:30:00,82.38253,137.78842,-55.40589,148.0442845,346.01,188.87,8.43294596,2.10166379,12.50286987,,
2022-04-26 20:45:00,78.71699,177.65087,-98.93388,150.8876219,346.01,188.87,8.94423788,2.09945699,11.503969,,
2022-04-26 21:00:00,180.90623,175.62269,5.28354,346.5885708,346.01,181.15,9.78211687,2.84379333,24.14965288,,
2022-04-26 21:15:00,141.65585,173.10413,-31.44828,132.6852297,346.01,132.69,7.66175215,2.90416407,24.00275146,,
2022-04-26 21:30:00,124.84982,172.12115,-47.27133,132.6899988,346.01,132.69,7.8291951,1.62107672,21.60993541,,
2022-04-26 21:45:00,106.09771,184.36173,-78.26402,132.6899715,346.01,132.69,7.83250286,1.58523478,18.12931786,,
2022-04-26 22:00:00,163.77769,119.62252,44.15517,346.3568487,346.01,0.0,8.59139091,1.00366179,50.2978722,,
2022-04-26 22:15:00,68.2455,79.32149,-11.07599,181.0099999,346.01,181.01,7.18044117,0.97907168,8.87485796,,
2022-04-26 22:30:00,36.21351,72.05294,-35.83943,188.2818057,346.01,188.87,7.23110085,1.38700163,4.27234644,,
2022-04-26 22:45:00,25.09131,80.71095,-55.61964,188.3118298,346.01,188.87,7.32423458,1.41825725,3.50564426,,
2022-04-26 23:00:00,80.55419,57.87602,22.67817,346.0148049,346.01,210.9,7.60638549,1.29993653,4.31537922,,
2022-04-26 23:15:00,50.20845,53.42667,-3.21822,156.072412,346.01,210.9,6.3641035,1.33075302,6.24990745,,
2022-04-26 23:30:00,38.10331,34.24393,3.85938,297.9713234,0.0,177.59,7.34144215,2.36348032,3.95771319,,
2022-04-26 23:45:00,32.03493,42.54167,-10.50674,150.9516526,351.11,177.59,6.64862125,2.35626513,5.27905176,,
2022-04-27 00:00:00,64.13552,28.38263,35.75289,256.6092224,254.0,0.0,7.3051016,0.76558794,8.20775397,,
2022-04-27 00:15:00,23.16067,24.36934,-1.20867,0.0,250.0,0.0,5.13851873,0.78664089,5.84692823,,
2022-04-27 00:30:00,7.8877,24.93724,-17.04954,0.0,249.87,0.0,5.18807229,0.79257874,2.13938574,,
2022-04-27 00:45:00,41.81764,11.11102,30.70662,265.7045182,0.0,215.8,7.74331156,0.79215612,-1.78965506,,
2022-04-27 01:00:00,53.1699,5.91867,47.25123,262.5658052,249.89,0.0,7.87825837,0.86675088,5.36810975,,
2022-04-27 01:15:00,41.87243,12.42417,29.44826,253.2345127,249.88,0.0,7.40460666,0.88212088,6.23248517,,
2022-04-27 01:30:00,54.85429,8.15144,46.70285,272.3841134,0.0,215.8,7.67317387,0.86991352,4.01168871,,
2022-04-27 01:45:00,38.10664,11.48985,26.61679,251.9536832,249.88,0.0,7.66387846,0.87400232,4.43636496,,
2022-04-27 02:00:00,30.98629,20.54524,10.44105,243.0325418,238.0,161.0,7.6654456,1.71423398,1.6783434,,
2022-04-27 02:15:00,31.34761,25.77081,5.5768,241.1732002,238.0,161.0,7.34870832,1.71135965,0.04839275,,
2022-04-27 02:30:00,60.08632,56.00374,4.08258,250.0,250.0,161.0,7.44932539,1.63967308,3.3346028,,
2022-04-27 02:45:00,54.49761,42.04629,12.45132,249.9219096,249.87,161.0,7.81364372,1.6430389,2.15232763,,
2022-04-27 03:00:00,82.47598,70.81631,11.65967,250.0,250.0,161.0,7.76950628,0.73198855,3.6466544,,
2022-04-27 03:15:00,85.75061,78.17683,7.57378,269.8899999,269.89,161.0,8.08058735,0.73268829,4.2669542,,
2022-04-27 03:30:00,94.70961,64.49291,30.2167,250.0205075,250.0,161.0,7.81123916,0.71557708,2.25059826,,
2022-04-27 03:45:00,105.88266,82.90919,22.97347,316.8399999,316.84,161.0,8.4223717,0.72321133,9.26519332,,
2022-04-27 04:00:00,88.76171,56.29816,32.46355,255.1394202,250.0,161.0,7.8214851,0.6356283,3.40343549,,
2022-04-27 04:15:00,110.66843,62.56022,48.10821,277.7902508,275.63,161.0,8.01223816,0.62764075,5.52691254,,
2022-04-27 04:30:00,118.9274,76.66847,42.25893,275.6399999,275.64,161.0,7.82272243,0.6129668,6.93548228,,
2022-04-27 04:45:00,112.21589,58.99528,53.22061,275.6199999,275.62,161.0,7.98000971,0.60295651,4.01339661,,
2022-04-27 05:00:00,124.47612,58.46096,66.01516,347.6999999,347.7,161.0,8.57645991,1.38301217,6.49549599,,
2022-04-27 05:15:00,127.75388,76.7983,50.95558,345.2099999,345.21,161.0,8.51533268,1.46362526,9.32729755,,
2022-04-27 05:30:00,82.58867,55.90923,26.67944,304.6361316,303.81,161.0,7.83586188,1.29028132,5.45686395,,
2022-04-27 05:45:00,127.38352,75.25543,52.12809,345.2003723,345.2,161.0,8.42774166,1.26229197,10.00969332,,
2022-04-27 06:00:00,123.5024,95.87184,27.63056,345.5158537,345.51,125.19,7.38716681,0.56993422,18.57824853,,
2022-04-27 06:15:00,91.99366,81.12301,10.87065,345.269835,345.21,161.0,7.16682471,0.55399407,10.98535692,,
2022-04-27 06:30:00,115.78511,94.66643,21.11868,346.016761,346.01,161.0,7.09206847,0.55402384,13.62364146,,
2022-04-27 06:45:00,109.73564,84.39233,25.34331,346.0177457,346.01,161.0,7.23038757,0.50684487,10.75222034,,
2022-04-27 07:00:00,115.02245,165.12763,-50.10518,126.5964839,361.0,127.29,7.3120624,0.29708686,10.86040298,,
2022-04-27 07:15:00,135.17587,169.91206,-34.73619,149.5808244,346.41,161.0,8.0509406,0.28579743,10.12220957,,
2022-04-27 07:30:00,175.61344,127.51771,48.09573,346.551707,346.41,161.0,7.96236318,0.34238743,22.2572916,,
2022-04-27 07:45:00,142.75907,132.27769,10.48138,361.0,361.0,161.0,8.18860329,0.33474591,21.15142269,,
2022-04-27 08:00:00,174.01913,105.90375,68.11538,347.0698905,346.11,85.0,7.80539049,0.31312197,21.24362174,,
2022-04-27 08:15:00,159.54625,114.61465,44.9316,361.0,361.0,85.0,7.72173316,0.30775349,23.00028801,,
2022-04-27 08:30:00,135.78862,136.69081,-0.90219,84.08726541,358.11,85.0,6.60088398,0.53191671,26.964439,,
2022-04-27 08:45:00,101.31988,110.60802,-9.28814,83.79399321,345.21,85.0,6.35918885,0.50806025,18.68947121,,
2022-04-27 09:00:00,97.53988,12.60407,84.93581,361.0,361.0,0.0,6.03447044,0.50594772,1.17060761,,
2022-04-27 09:15:00,111.64984,5.82701,105.82283,345.8246311,345.51,0.0,5.72700871,0.47892973,2.54940864,,
2022-04-27 09:30:00,110.71714,48.69277,62.02437,346.3099999,346.31,5.0,5.97472033,0.74489034,8.45387492,,
2022-04-27 09:45:00,127.66112,32.14382,95.5173,361.0,361.0,5.0,6.14289047,0.74088985,5.1884675,,
2022-04-27 10:00:00,124.6136,52.00383,72.60977,346.4140577,346.31,0.0,5.52494116,1.02046662,12.29339244,,
2022-04-27 10:15:00,95.86731,56.4268,39.44051,653.4999999,653.5,0.0,4.3585491,0.98169716,22.01858509,,
2022-04-27 10:30:00,121.82391,33.35462,88.46929,653.4999999,653.5,0.0,5.55172294,0.01769591,13.41495902,,
2022-04-27 10:45:00,84.19117,0.23585,83.95532,653.4999999,653.5,0.0,4.53680578,0.01772382,-5.10858579,,
2022-04-27 11:00:00,82.15251,1.6673,80.48521,653.4999999,653.5,0.0,2.91313473,0.01773202,6.43866838,,
2022-04-27 11:15:00,50.83215,0.77438,50.05777,373.5899998,373.59,0.0,3.99128495,0.01786572,3.72552855,,
2022-04-27 11:30:00,39.29509,7.93224,31.36285,373.5899999,373.59,145.32,4.29702515,0.01770278,2.50083302,,
2022-04-27 11:45:00,35.68404,0.04975,35.63429,373.5899998,373.59,0.0,4.47039192,0.01778508,5.80500232,,
2022-04-27 12:00:00,38.55038,7.287,31.26338,373.5899998,373.59,133.36,2.93985345,0.01772802,6.37175153,,
2022-04-27 12:15:00,41.14482,9.265,31.87982,373.7899998,373.79,133.36,3.01873873,0.01777841,8.04086666,,
2022-04-27 12:30:00,46.02594,5.53939,40.48655,373.7899999,373.79,127.29,2.73245889,0.01790475,10.10209572,,
2022-04-27 12:45:00,43.2527,33.27679,9.97591,373.7899999,373.79,60.0,2.52019574,0.0178406,14.54936155,,
2022-04-27 13:00:00,77.35055,63.598,13.75255,373.7899999,373.79,0.0,2.66162455,0.01749593,14.28780123,,
2022-04-27 13:15:00,80.09025,63.66222,16.42803,373.7899999,373.79,0.0,3.19136042,0.01760768,13.01728683,,
2022-04-27 13:30:00,109.35253,82.992,26.36053,373.7899999,373.79,0.0,2.70937719,0.01783487,19.05539028,,
2022-04-27 13:45:00,91.94432,101.55104,-9.60672,0.0,346.41,0.0,6.82146203,0.01828676,22.3439495,,
2022-04-27 14:00:00,82.38244,83.00725,-0.62481,0.0,316.84,0.0,7.21004999,0.01842033,19.72098821,,
2022-04-27 14:15:00,93.50113,83.10087,10.40026,355.1832135,347.7,0.0,2.57694499,0.018451,19.17241182,,
2022-04-27 14:30:00,89.73618,83.16177,6.57441,354.2239412,346.11,0.0,3.16103617,0.01867239,21.20053289,,
2022-04-27 14:45:00,102.68339,84.8107,17.87269,353.1628537,346.11,0.0,3.67428601,0.01883934,21.05562185,,
2022-04-27 15:00:00,81.82672,82.953,-1.12628,0.0,347.1,0.0,7.01636435,0.01916842,21.22551408,,
2022-04-27 15:15:00,67.09862,82.98575,-15.88713,0.0,347.1,0.0,7.03361145,0.01921554,17.52374563,,
2022-04-27 15:30:00,74.73344,52.0,22.73344,344.2626972,316.84,0.0,3.99927937,0.01965566,11.35375306,,
2022-04-27 15:45:00,87.2615,52.61648,34.64502,343.7885942,316.84,0.0,4.42523068,0.020127,12.86975218,,
2022-04-27 16:00:00,52.40209,74.612,-22.20991,0.0,348.8,0.0,6.59250288,0.0206359,14.87357525,,
2022-04-27 16:15:00,62.18822,74.74816,-12.55994,0.0,347.1,0.0,6.59649068,0.02064838,17.62408231,,
2022-04-27 16:30:00,44.45119,59.74854,-15.29735,0.0,361.0,0.0,6.59206239,0.49134529,12.75284449,,
2022-04-27 16:45:00,41.93914,57.73352,-15.79438,0.0,373.59,0.0,6.60160564,0.39574826,12.33411869,,
2022-04-27 17:00:00,31.4353,144.21429,-112.77899,0.0,373.59,0.0,5.68106035,0.71932878,9.22818934,,
2022-04-27 17:15:00,72.93547,120.01674,-47.08127,0.0,228.81,0.0,5.66554548,0.74004847,17.74517252,,
2022-04-27 17:30:00,102.70396,33.81122,68.89274,321.6184828,298.82,0.0,5.97097365,0.87021052,7.77623793,,
2022-04-27 17:45:00,144.99425,31.46268,113.53157,346.1099999,346.11,0.0,6.37171979,0.86944843,7.88311339,,
2022-04-27 18:00:00,122.30846,104.8798,17.42866,361.0,361.0,0.0,6.96853014,0.90647565,28.18983871,,
2022-04-27 18:15:00,157.35672,57.82416,99.53256,346.0240654,346.01,0.0,7.40858426,0.90830401,22.01440531,,
2022-04-27 18:30:00,123.8523,57.2222,66.6301,346.3165275,346.31,0.0,6.93827804,1.13605797,13.77409502,,
2022-04-27 18:45:00,128.66515,43.37466,85.29049,346.0664353,346.01,0.0,6.7413011,1.13203282,13.59000342,,
2022-04-27 19:00:00,125.23162,119.74595,5.48567,361.0,361.0,177.47,8.05587139,0.6862142,15.198479,,
2022-04-27 19:15:00,122.55916,87.47054,35.08862,346.1531425,346.01,177.37,8.38064733,0.67377448,11.23503908,,
2022-04-27 19:30:00,129.72078,33.0003,96.72048,346.287785,346.01,0.0,8.0468427,1.51041733,7.42213834,,
2022-04-27 19:45:00,148.4084,25.01511,123.39329,361.0,361.0,0.0,7.53397011,1.48043252,5.91291118,,
2022-04-27 20:00:00,144.11167,70.56447,73.5472,348.5999999,348.6,192.96,8.40352294,1.87933863,7.33259813,,
2022-04-27 20:15:00,138.82091,77.99674,60.82417,348.5999999,348.6,192.96,8.2171134,1.92995155,10.48526162,,
2022-04-27 20:30:00,92.68913,65.30907,27.38006,348.5999999,348.6,177.37,8.27517319,2.01883902,8.69673349,,
2022-04-27 20:45:00,67.11755,75.12345,-8.0059,156.3056015,348.6,177.37,7.95974961,2.06959695,9.63819838,,
2022-04-27 21:00:00,128.3546,44.68284,83.67176,346.066342,346.01,215.8,7.61516682,1.84875071,6.96371267,,
2022-04-27 21:15:00,92.33814,63.59078,28.74736,346.0099998,346.01,216.0,7.49241486,1.88903656,7.02727786,,
2022-04-27 21:30:00,150.50929,156.74742,-6.23813,119.7168826,346.01,123.39,7.24230775,0.70188935,27.18813731,,
2022-04-27 21:45:00,100.79702,133.51058,-32.71356,116.0217537,346.01,123.39,7.41753539,0.69975048,19.12015438,,
2022-04-27 22:00:00,137.01523,52.41051,84.60472,346.0099999,346.01,123.39,7.22242641,1.17830363,13.90112114,,
2022-04-27 22:15:00,110.99457,66.28848,44.70609,346.3099999,346.31,123.39,6.58877787,1.18686186,11.39595261,,
2022-04-27 22:30:00,70.86604,55.69114,15.1749,345.2190163,345.21,123.39,6.54589855,1.54235151,11.09477202,,
2022-04-27 22:45:00,61.4285,60.51774,0.91076,345.2185195,345.21,123.39,6.79177627,1.56725745,8.9465432,,
2022-04-27 23:00:00,143.27844,36.79755,106.48089,279.9819651,265.2,0.0,6.49492981,1.54724725,12.03247759,,
2022-04-27 23:15:00,103.39585,36.61593,66.77992,284.3334994,265.0,0.0,7.28604654,1.61619829,10.44258219,,
2022-04-27 23:30:00,89.38159,44.23756,45.14403,279.3117512,265.0,161.05,6.47421691,2.18300297,3.86108134,,
2022-04-27 23:45:00,95.62597,61.82786,33.79811,269.5363888,265.2,161.05,6.38492682,2.2040624,5.89925202,,
2022-04-28 00:00:00,55.08742,9.08111,46.00631,265.3589147,247.1,0.0,7.17597669,1.05280904,5.09385975,,
2022-04-28 00:15:00,30.51508,33.45449,-2.93941,0.0,264.0,0.0,5.84030458,1.09095839,8.28752471,,
2022-04-28 00:30:00,38.67445,29.00535,9.6691,265.5940826,263.93,0.0,7.2997829,1.09498253,9.96363343,,
2022-04-28 00:45:00,49.40705,27.02994,22.37711,266.4908621,263.93,0.0,7.77433567,1.10869946,8.28069187,,
2022-04-28 01:00:00,81.25493,19.69266,61.56227,264.2756798,263.95,0.0,7.4443866,1.10922883,-0.80785892,,
2022-04-28 01:15:00,92.34041,16.42819,75.91222,263.9686741,263.95,0.0,7.78926721,1.11033524,0.57726024,,
2022-04-28 01:30:00,94.11885,5.00022,89.11863,652.4099999,652.41,0.0,9.84133419,1.13771424,-2.72284938,,
2022-04-28 01:45:00,92.75126,16.97809,75.77317,652.4099999,652.41,0.0,10.08309716,1.17914982,14.27004692,,
2022-04-28 02:00:00,83.61839,16.56438,67.05401,652.4099998,652.41,205.1,11.03924946,1.09138717,13.54917057,,
2022-04-28 02:15:00,127.70804,9.5,118.20804,652.4099999,652.41,205.1,12.25120101,1.08776826,5.4136558,,
2022-04-28 02:30:00,94.97036,37.54944,57.42092,652.4099999,652.41,180.1,11.65553197,2.39295337,23.87737833,,
2022-04-28 02:45:00,86.37979,47.19907,39.18072,373.0999998,373.1,180.1,9.71678691,2.32762463,4.13404393,,
